seed,scope,level,rank,name,mean_abs_shap,scope_windows,channel,topic,subsystem,feature_count
1,Global Position,channel,77,sensor_combined.gyro_rad[1],0.003960534496567087,641,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
1,Global Position,channel,78,vehicle_rates_setpoint.roll,0.0033029038473242484,641,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
1,Global Position,channel,79,vehicle_local_position.y,0.00316132576104553,641,vehicle_local_position.y,vehicle_local_position,Global Position,18
1,Global Position,channel,80,vehicle_attitude.q[0],0.0030813382282335513,641,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
1,Global Position,channel,81,vehicle_local_position.vy,0.003040892810923636,641,vehicle_local_position.vy,vehicle_local_position,Global Position,18
1,Global Position,channel,82,vehicle_land_detected.ground_contact,0.0029488358212228162,641,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
1,Global Position,channel,83,sensor_combined.gyro_rad[2],0.001920805891230412,641,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
1,Global Position,channel,84,manual_control_setpoint.r,0.0007062237693699579,641,manual_control_setpoint.r,manual_control_setpoint,Shared,18
1,Global Position,channel,85,vehicle_land_detected.landed,0.0006589512609833263,641,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
1,Global Position,channel,86,vehicle_land_detected.maybe_landed,0.0,641,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
1,Global Position,channel,87,vehicle_status.arming_state,0.0,641,vehicle_status.arming_state,vehicle_status,Shared,18
1,Altitude,channel,1,ekf2_innovations.vel_pos_innov[5],0.543079999029001,571,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18
1,Altitude,channel,2,actuator_controls_0.control[1],0.4892094331489056,571,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18
1,Altitude,channel,3,estimator_status.mag_test_ratio,0.4845650176767049,571,estimator_status.mag_test_ratio,estimator_status,Shared,18
1,Altitude,channel,4,estimator_status.pos_horiz_accuracy,0.47491938237961473,571,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
1,Altitude,channel,5,estimator_status.pos_vert_accuracy,0.47470873576470485,571,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
1,Altitude,channel,6,estimator_status.hgt_test_ratio,0.41933999753223933,571,estimator_status.hgt_test_ratio,estimator_status,Altitude,18
1,Altitude,channel,7,vehicle_local_position.eph,0.3919043621534267,571,vehicle_local_position.eph,vehicle_local_position,Global Position,18
1,Altitude,channel,8,ekf2_innovations.vel_pos_innov[3],0.35137620193450836,571,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
1,Altitude,channel,9,ekf2_innovations.output_tracking_error[0],0.20798840803007737,571,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
1,Altitude,channel,10,ekf2_innovations.vel_pos_innov[4],0.2050911610057989,571,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
1,Altitude,channel,11,sensor_preflight.gyro_inconsistency_rad_s,0.18973505662532877,571,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18
1,Altitude,channel,12,vehicle_rates_setpoint.pitch,0.18861265976334182,571,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
1,Altitude,channel,13,estimator_status.vibe[1],0.15207129892056825,571,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
1,Altitude,channel,14,manual_control_setpoint.y,0.1338393880639492,571,manual_control_setpoint.y,manual_control_setpoint,Global Position,18
1,Altitude,channel,15,vehicle_local_position.ay,0.13170734132314088,571,vehicle_local_position.ay,vehicle_local_position,Shared,18
1,Altitude,channel,16,actuator_controls_0.control[3],0.12905719072499064,571,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
1,Altitude,channel,17,estimator_status.hagl_test_ratio,0.1241398078998331,571,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
1,Altitude,channel,18,vehicle_local_position.dist_bottom_rate,0.11578525070830531,571,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18
1,Altitude,channel,19,actuator_controls_0.control[2],0.1119382842632144,571,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18
1,Altitude,channel,20,actuator_outputs.output[2],0.0948132230437981,571,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
1,Altitude,channel,21,manual_control_setpoint.z,0.09310350188464069,571,manual_control_setpoint.z,manual_control_setpoint,Altitude,18
1,Altitude,channel,22,estimator_status.pos_test_ratio,0.08106832411221641,571,estimator_status.pos_test_ratio,estimator_status,Global Position,18
1,Altitude,channel,23,distance_sensor.current_distance,0.07831373841359585,571,distance_sensor.current_distance,distance_sensor,Altitude,18
1,Altitude,channel,24,vehicle_local_position.dist_bottom,0.07419259018632782,571,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
1,Altitude,channel,25,vehicle_vision_position.y,0.0701346844442316,571,vehicle_vision_position.y,vehicle_vision_position,External Position,18
1,Altitude,channel,26,vehicle_attitude_setpoint.yaw_body,0.06983769914375844,571,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18
1,Altitude,channel,27,rate_ctrl_status.rollspeed_integ,0.06808144028425142,571,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
1,Altitude,channel,28,sensor_preflight.accel_inconsistency_m_s_s,0.06804127812250167,571,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18
1,Altitude,channel,29,vehicle_local_position.z,0.06670416273380493,571,vehicle_local_position.z,vehicle_local_position,Altitude,18
1,Altitude,channel,30,sensor_combined.accelerometer_m_s2[0],0.06405116280428055,571,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18
1,Altitude,channel,31,rate_ctrl_status.pitchspeed_integ,0.06067410356468468,571,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
1,Altitude,channel,32,vehicle_local_position.epv,0.059323530031796946,571,vehicle_local_position.epv,vehicle_local_position,Global Position,18
1,Altitude,channel,33,vehicle_local_position.vz,0.05684362923002637,571,vehicle_local_position.vz,vehicle_local_position,Altitude,18
1,Altitude,channel,34,battery_status.discharged_mah,0.05680614212162143,571,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
1,Altitude,channel,35,ekf2_innovations.hagl_innov,0.04940503989953331,571,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
1,Altitude,channel,36,manual_control_setpoint.x,0.04794448646392737,571,manual_control_setpoint.x,manual_control_setpoint,Global Position,18
1,Altitude,channel,37,vehicle_attitude.q[2],0.04393819954884561,571,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18
1,Altitude,channel,38,cpuload.ram_usage,0.04373691770043154,571,cpuload.ram_usage,cpuload,Mechanical/Electrical,18
1,Altitude,channel,39,vehicle_rates_setpoint.yaw,0.04366036835533254,571,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18
1,Altitude,channel,40,ekf2_innovations.heading_innov,0.04056222003847016,571,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18
1,Altitude,channel,41,cpuload.load,0.03936696061291479,571,cpuload.load,cpuload,Mechanical/Electrical,18
1,Altitude,channel,42,battery_status.current_filtered_a,0.036456731673539584,571,battery_status.current_filtered_a,battery_status,Mechanical/Electrical,18
1,Altitude,channel,43,actuator_controls_0.control[0],0.03576621366194334,571,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18
1,Altitude,channel,44,vehicle_local_position.az,0.03270288359045499,571,vehicle_local_position.az,vehicle_local_position,Altitude,18
1,Altitude,channel,45,rate_ctrl_status.yawspeed_integ,0.031032935374207843,571,rate_ctrl_status.yawspeed_integ,rate_ctrl_status,Global Position,18
1,Altitude,channel,46,vehicle_status.nav_state,0.030913093110457004,571,vehicle_status.nav_state,vehicle_status,Shared,18
1,Altitude,channel,47,vehicle_vision_position.x,0.029650803556719098,571,vehicle_vision_position.x,vehicle_vision_position,External Position,18
1,Altitude,channel,48,battery_status.remaining,0.029613121307092524,571,battery_status.remaining,battery_status,Mechanical/Electrical,18
1,Altitude,channel,49,vehicle_vision_position.z,0.02914947328607381,571,vehicle_vision_position.z,vehicle_vision_position,External Position,18
1,Altitude,channel,50,sensor_combined.accelerometer_m_s2[2],0.02694437109628994,571,sensor_combined.accelerometer_m_s2[2],sensor_combined,Mechanical/Electrical,18
1,Altitude,channel,51,vehicle_local_position.x,0.02670204289996003,571,vehicle_local_position.x,vehicle_local_position,Global Position,18
1,Altitude,channel,52,sensor_combined.accelerometer_m_s2[1],0.026295551551698923,571,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18
1,Altitude,channel,53,vehicle_local_position.ax,0.02573097598400253,571,vehicle_local_position.ax,vehicle_local_position,Shared,18
1,Altitude,channel,54,actuator_outputs.output[0],0.024854821299522382,571,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18
1,Altitude,channel,55,vehicle_attitude_setpoint.pitch_body,0.024503416406311856,571,vehicle_attitude_setpoint.pitch_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
1,Altitude,channel,56,estimator_status.vibe[0],0.024341610947537333,571,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18
1,Altitude,channel,57,estimator_status.vibe[2],0.022979716605623195,571,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18
1,Altitude,channel,58,vehicle_attitude.q[1],0.022035090424370775,571,vehicle_attitude.q[1],vehicle_attitude,Mechanical/Electrical,18
1,Altitude,channel,59,actuator_outputs.output[6],0.019456095158749943,571,actuator_outputs.output[6],actuator_outputs,Mechanical/Electrical,18
1,Altitude,channel,60,battery_status.current_a,0.01907784954142022,571,battery_status.current_a,battery_status,Mechanical/Electrical,18
1,Altitude,channel,61,vehicle_attitude.q[0],0.017628344593880057,571,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
1,Altitude,channel,62,actuator_outputs.output[7],0.017614226558467568,571,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18
1,Altitude,channel,63,vehicle_attitude_setpoint.roll_body,0.01696715069350054,571,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
1,Altitude,channel,64,vehicle_local_position.y,0.01603107936104109,571,vehicle_local_position.y,vehicle_local_position,Global Position,18
1,Altitude,channel,65,actuator_outputs.output[5],0.015560178107815983,571,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18
1,Altitude,channel,66,vehicle_local_position.vy,0.014873306511266638,571,vehicle_local_position.vy,vehicle_local_position,Global Position,18
1,Altitude,channel,67,sensor_combined.gyro_rad[2],0.01399081714810292,571,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
1,Altitude,channel,68,vehicle_rates_setpoint.roll,0.013583407944545224,571,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
1,Altitude,channel,69,vehicle_attitude.yawspeed,0.012688525583238764,571,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18
1,Altitude,channel,70,battery_status.voltage_filtered_v,0.012492115282356948,571,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18
1,Altitude,channel,71,vehicle_attitude.q[3],0.012333352754280215,571,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18
1,Altitude,channel,72,vehicle_attitude.rollspeed,0.012008088326991536,571,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18
1,Altitude,channel,73,actuator_outputs.output[1],0.011707255831842183,571,actuator_outputs.output[1],actuator_outputs,Mechanical/Electrical,18
1,Altitude,channel,74,vehicle_attitude.pitchspeed,0.010935848120348618,571,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18
1,Altitude,channel,75,ekf2_innovations.output_tracking_error[2],0.01041761500110679,571,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18
1,Altitude,channel,76,vehicle_land_detected.ground_contact,0.010043114956674284,571,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
1,Altitude,channel,77,sensor_combined.gyro_rad[1],0.009415868358564337,571,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
1,Altitude,channel,78,actuator_outputs.output[3],0.008695168460993098,571,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18
1,Altitude,channel,79,vehicle_local_position.vx,0.008602336934781523,571,vehicle_local_position.vx,vehicle_local_position,Global Position,18
1,Altitude,channel,80,battery_status.voltage_v,0.00772539802128242,571,battery_status.voltage_v,battery_status,Mechanical/Electrical,18
1,Altitude,channel,81,actuator_outputs.output[4],0.004804362548412155,571,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18
1,Altitude,channel,82,manual_control_setpoint.r,0.0040548409005305396,571,manual_control_setpoint.r,manual_control_setpoint,Shared,18
1,Altitude,channel,83,sensor_combined.gyro_rad[0],0.0026952224741132935,571,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
1,Altitude,channel,84,ekf2_innovations.output_tracking_error[1],0.0025071758696639606,571,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18
1,Altitude,channel,85,vehicle_land_detected.landed,0.0007842590245908996,571,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
1,Altitude,channel,86,vehicle_land_detected.maybe_landed,0.0,571,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
1,Altitude,channel,87,vehicle_status.arming_state,0.0,571,vehicle_status.arming_state,vehicle_status,Shared,18
1,Mechanical/Electrical,channel,1,actuator_controls_0.control[3],2.0293799852201517,683,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
1,Mechanical/Electrical,channel,2,vehicle_attitude.q[2],0.7438767110390134,683,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18
1,Mechanical/Electrical,channel,3,actuator_outputs.output[3],0.3643599019713289,683,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18
1,Mechanical/Electrical,channel,4,actuator_outputs.output[5],0.33924147348154654,683,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18
1,Mechanical/Electrical,channel,5,sensor_combined.accelerometer_m_s2[1],0.2598598548729842,683,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18
1,Mechanical/Electrical,channel,6,vehicle_attitude_setpoint.roll_body,0.23854502400518054,683,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
1,Mechanical/Electrical,channel,7,vehicle_local_position.epv,0.22264912437058576,683,vehicle_local_position.epv,vehicle_local_position,Global Position,18
